127.0.0.1 - - [16/Jan/2024:17:40:37 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:04:37 +0700] "GET /FileUploadVul/ HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:05:43 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:05:44 +0700] "GET /FileUploadVul/uploads/upload_849 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:05:44 +0700] "GET /FileUploadVul/uploads/upload_849/ HTTP/1.1" 404 718
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:05:47 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:05:48 +0700] "GET /FileUploadVul HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:05:48 +0700] "GET /FileUploadVul/ HTTP/1.1" 200 2223
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:07:18 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:07:20 +0700] "GET /FileUploadVul/uploads/upload_7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:07:20 +0700] "GET /FileUploadVul/uploads/upload_7/ HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:09:14 +0700] "GET /FileUploadVul/uploads/upload_7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:09:14 +0700] "GET /FileUploadVul/uploads/upload_7/ HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:09:17 +0700] "GET /FileUploadVul/uploads/upload_7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:09:17 +0700] "GET /FileUploadVul/uploads/upload_7/ HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:10 +0700] "GET /FileUploadVul/uploads/upload_7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:10 +0700] "GET /FileUploadVul/uploads/upload_7/ HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:18 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 500 1513
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:43 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 500 1513
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:45 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 500 1513
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:47 +0700] "POST /FileUploadVul/fileuploadservlet HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:49 +0700] "GET /FileUploadVul/uploads/upload_2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:49 +0700] "GET /FileUploadVul/uploads/upload_2/ HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:50 +0700] "GET /FileUploadVul HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2024:18:10:50 +0700] "GET /FileUploadVul/ HTTP/1.1" 200 2223
